time,pressure,wind,direction,waveheight,file
2016-09-15 10:00:00,1013.5666666666666,7.7,65.66666666666667,2.3,201614_11
2016-09-15 10:30:00,1013.5,7.5,67.0,2.1,201614_11
2016-09-15 11:00:00,1013.5666666666666,7.133333333333333,67.0,2.1,201614_11
2016-09-15 11:30:00,1013.2999999999997,8.1,59.66666666666666,2.5,201614_11
2016-09-15 12:00:00,1013.05,7.949999999999998,49.5,2.0,201614_11
2016-09-15 12:30:00,1012.6666666666665,7.933333333333334,41.66666666666666,1.9,201614_11
2016-09-15 13:00:00,1012.7999999999997,8.166666666666666,29.66666666666667,1.8,201614_11
2016-09-15 13:30:00,1012.6,8.066666666666666,21.33333333333333,1.9,201614_11
2016-09-15 14:00:00,1012.5666666666666,7.833333333333332,240.0,1.7,201614_11
2016-09-15 14:30:00,1012.2,8.0,357.0,1.9,201614_11
2016-09-15 15:00:00,1012.2333333333332,8.166666666666666,122.66666666666669,1.9,201614_11
2016-09-15 15:30:00,1012.2333333333332,8.366666666666665,2.333333333333333,1.8,201614_11
2016-09-15 16:00:00,1011.9,8.833333333333334,238.66666666666663,2.1,201614_11
2016-09-15 16:30:00,1012.25,9.5,349.5,2.1,201614_11
2016-09-15 17:00:00,1011.9666666666666,9.966666666666667,346.0,2.2,201614_11
2016-09-15 17:30:00,1012.1,10.666666666666666,120.66666666666669,2.5,201614_11
2016-09-15 18:00:00,1012.0333333333333,10.933333333333332,12.0,2.1,201614_11
2016-09-15 18:30:00,1011.9333333333334,11.1,33.0,2.2,201614_11
2016-09-15 19:00:00,1012.1666666666665,10.933333333333332,37.0,2.3,201614_11
2016-09-15 19:30:00,1012.4666666666667,10.833333333333336,56.33333333333334,2.2,201614_11
2016-09-15 20:00:00,1013.0333333333333,11.133333333333335,70.0,2.3,201614_11
2016-09-15 20:30:00,1013.0666666666666,10.833333333333336,80.0,2.5,201614_11
2016-09-15 21:00:00,1012.6333333333333,11.066666666666668,86.33333333333331,2.7999999999999994,201614_11
2016-09-15 21:30:00,1012.4666666666667,11.366666666666667,89.0,2.7000000000000006,201614_11
